full_text,cleaning,case_folding,tokenizing,normalisasi,stopwords_removal,stemming
@FrediRandi4 Presiden Prabowo yakin Danantara bersama global bisa wujudin Indonesia yang lebih maju dan keren, Presiden Prabowo yakin Danantara bersama global bisa wujudin Indonesia yang lebih maju dan keren, presiden prabowo yakin danantara bersama global bisa wujudin indonesia yang lebih maju dan keren,"['presiden', 'prabowo', 'yakin', 'danantara', 'bersama', 'global', 'bisa', 'wujudin', 'indonesia', 'yang', 'lebih', 'maju', 'dan', 'keren']",presiden prabowo yakin danantara bersama global bisa wujudin indonesia yang lebih maju dan keren,presiden prabowo yakin danantara bersama global wujudin indonesia lebih maju keren,presiden prabowo yakin danantara sama global wujudin indonesia lebih maju keren
@FrediRandi4 Konsep Presiden Prabowo push harga beras stabil di Papua Pegunungan bikin hidup makin gampang, Konsep Presiden Prabowo push harga beras stabil di Papua Pegunungan bikin hidup makin gampang, konsep presiden prabowo push harga beras stabil di papua pegunungan bikin hidup makin gampang,"['konsep', 'presiden', 'prabowo', 'push', 'harga', 'beras', 'stabil', 'di', 'papua', 'pegunungan', 'bikin', 'hidup', 'makin', 'gampang']",konsep presiden prabowo push harga beras stabil di papua pegunungan bikin hidup makin gampang,konsep presiden prabowo push harga beras stabil papua pegunungan bikin hidup makin gampang,konsep presiden prabowo push harga beras stabil papua gunung bikin hidup makin gampang
@KamidBe69145 @prabowo @CCICPolri @TMCPoldaMetro SEHAT SELALU PAK JOKOWI,    SEHAT SELALU PAK JOKOWI,    sehat selalu pak jokowi,"['sehat', 'selalu', 'pak', 'jokowi']",sehat selalu pak jokowi,sehat selalu pak jokowi,sehat selalu pak jokowi
@RasyaVira12 Presiden Prabowo pengen semua dapat kesempatan yang sama buat hidup sehat, Presiden Prabowo pengen semua dapat kesempatan yang sama buat hidup sehat, presiden prabowo pengen semua dapat kesempatan yang sama buat hidup sehat,"['presiden', 'prabowo', 'pengen', 'semua', 'dapat', 'kesempatan', 'yang', 'sama', 'buat', 'hidup', 'sehat']",presiden prabowo pengin semua dapat kesempatan yang sama buat hidup sehat,presiden prabowo pengin semua kesempatan sama buat hidup sehat,presiden prabowo pengin semua sempat sama buat hidup sehat
@reaareaa__ Presiden Prabowo konsisten support MBG di Papua semangat terus buat memberdayakan Papua, Presiden Prabowo konsisten support MBG di Papua semangat terus buat memberdayakan Papua, presiden prabowo konsisten support mbg di papua semangat terus buat memberdayakan papua,"['presiden', 'prabowo', 'konsisten', 'support', 'mbg', 'di', 'papua', 'semangat', 'terus', 'buat', 'memberdayakan', 'papua']",presiden prabowo konsisten support mbak di papua semangat terus buat memberdayakan papua,presiden prabowo konsisten support papua semangat terus buat memberdayakan papua,presiden prabowo konsisten support papua semangat terus buat daya papua
@RasyaVira12 Karena Presiden Prabowo cek kesehatan gratis bukan cuma wacana tapi sudah jadi realita, Karena Presiden Prabowo cek kesehatan gratis bukan cuma wacana tapi sudah jadi realita, karena presiden prabowo cek kesehatan gratis bukan cuma wacana tapi sudah jadi realita,"['karena', 'presiden', 'prabowo', 'cek', 'kesehatan', 'gratis', 'bukan', 'cuma', 'wacana', 'tapi', 'sudah', 'jadi', 'realita']",karena presiden prabowo cek kesehatan gratis bukan cuma wacana tapi sudah jadi realita,presiden prabowo cek kesehatan gratis bukan cuma wacana jadi realita,presiden prabowo cek sehat gratis bukan cuma wacana jadi realita
@kemgelapan Setelah kunjungan presiden prancis ke indonesia wakil dari negaranya memenangkan UCL. Entah amalan atau spirit apa yang beliau dapat lalu disebarkan. Hidup prabowo., Setelah kunjungan presiden prancis ke indonesia wakil dari negaranya memenangkan UCL Entah amalan atau spirit apa yang beliau dapat lalu disebarkan Hidup prabowo, setelah kunjungan presiden prancis ke indonesia wakil dari negaranya memenangkan ucl entah amalan atau spirit apa yang beliau dapat lalu disebarkan hidup prabowo,"['setelah', 'kunjungan', 'presiden', 'prancis', 'ke', 'indonesia', 'wakil', 'dari', 'negaranya', 'memenangkan', 'ucl', 'entah', 'amalan', 'atau', 'spirit', 'apa', 'yang', 'beliau', 'dapat', 'lalu', 'disebarkan', 'hidup', 'prabowo']",setelah kunjungan presiden prancis ke indonesia wakil dari negaranya memenangkan ucl entah amalan atau spirit apa yang beliau dapat lalu disebarkan hidup prabowo,kunjungan presiden prancis indonesia wakil negaranya memenangkan ucl entah amalan spirit apa beliau lalu disebarkan hidup prabowo,kunjung presiden prancis indonesia wakil negara menang ucl entah amal spirit apa beliau lalu sebar hidup prabowo
@FrediRandi4 Percaya deh di tangan Presiden Prabowo revisi hukum jadi lebih relevan dengan keadaan Indonesia saat ini, Percaya deh di tangan Presiden Prabowo revisi hukum jadi lebih relevan dengan keadaan Indonesia saat ini, percaya deh di tangan presiden prabowo revisi hukum jadi lebih relevan dengan keadaan indonesia saat ini,"['percaya', 'deh', 'di', 'tangan', 'presiden', 'prabowo', 'revisi', 'hukum', 'jadi', 'lebih', 'relevan', 'dengan', 'keadaan', 'indonesia', 'saat', 'ini']",percaya deh di tangan presiden prabowo revisi hukum jadi lebih relevan dengan keadaan indonesia saat ini,percaya tangan presiden prabowo revisi hukum jadi lebih relevan keadaan indonesia,percaya tangan presiden prabowo revisi hukum jadi lebih relevan ada indonesia
@FrediRandi4 Papua Pegunungan semakin diperhatikan berkat gebrakan dari Presiden Prabowo, Papua Pegunungan semakin diperhatikan berkat gebrakan dari Presiden Prabowo, papua pegunungan semakin diperhatikan berkat gebrakan dari presiden prabowo,"['papua', 'pegunungan', 'semakin', 'diperhatikan', 'berkat', 'gebrakan', 'dari', 'presiden', 'prabowo']",papua pegunungan semakin diperhatikan berkat gebrakan dari presiden prabowo,papua pegunungan semakin diperhatikan berkat gebrakan presiden prabowo,papua gunung makin perhati berkat gebrak presiden prabowo
@KotaNusantara Cek kesehatan jadi lebih mudah dan murah berkat komitmen Presiden Prabowo untuk masyarakat sehat, Cek kesehatan jadi lebih mudah dan murah berkat komitmen Presiden Prabowo untuk masyarakat sehat, cek kesehatan jadi lebih mudah dan murah berkat komitmen presiden prabowo untuk masyarakat sehat,"['cek', 'kesehatan', 'jadi', 'lebih', 'mudah', 'dan', 'murah', 'berkat', 'komitmen', 'presiden', 'prabowo', 'untuk', 'masyarakat', 'sehat']",cek kesehatan jadi lebih mudah dan murah berkat komitmen presiden prabowo untuk masyarakat sehat,cek kesehatan jadi lebih mudah murah berkat komitmen presiden prabowo masyarakat sehat,cek sehat jadi lebih mudah murah berkat komitmen presiden prabowo masyarakat sehat
@FrediRandi4 Joint Fund global buat Danantara itu contoh nyata harapan Presiden Prabowo bikin Indonesia unggul, Joint Fund global buat Danantara itu contoh nyata harapan Presiden Prabowo bikin Indonesia unggul, joint fund global buat danantara itu contoh nyata harapan presiden prabowo bikin indonesia unggul,"['joint', 'fund', 'global', 'buat', 'danantara', 'itu', 'contoh', 'nyata', 'harapan', 'presiden', 'prabowo', 'bikin', 'indonesia', 'unggul']",joint fund global buat danantara itu contoh nyata harapan presiden prabowo bikin indonesia unggul,joint fund global buat danantara contoh nyata harapan presiden prabowo bikin indonesia unggul,joint fund global buat danantara contoh nyata harap presiden prabowo bikin indonesia unggul
@libewral Kontol, Kontol, kontol,['kontol'],kontol,kontol,kontol
@RasyaVira12 Makasi Presiden Prabowo sekarang deteksi dini penyakit bisa diakses siapa pun tanpa takut biaya, Makasi Presiden Prabowo sekarang deteksi dini penyakit bisa diakses siapa pun tanpa takut biaya, makasi presiden prabowo sekarang deteksi dini penyakit bisa diakses siapa pun tanpa takut biaya,"['makasi', 'presiden', 'prabowo', 'sekarang', 'deteksi', 'dini', 'penyakit', 'bisa', 'diakses', 'siapa', 'pun', 'tanpa', 'takut', 'biaya']",presiden prabowo sekarang deteksi dini penyakit bisa diakses siapa pun tanpa takut biaya,presiden prabowo sekarang deteksi dini penyakit diakses siapa takut biaya,presiden prabowo sekarang deteksi dini sakit akses siapa takut biaya
@RasyaVira12 Program Presiden Prabowo soal cek kesehatan gratis bikin hidup masyarakat makin berkualitas, Program Presiden Prabowo soal cek kesehatan gratis bikin hidup masyarakat makin berkualitas, program presiden prabowo soal cek kesehatan gratis bikin hidup masyarakat makin berkualitas,"['program', 'presiden', 'prabowo', 'soal', 'cek', 'kesehatan', 'gratis', 'bikin', 'hidup', 'masyarakat', 'makin', 'berkualitas']",program presiden prabowo soal cek kesehatan gratis bikin hidup masyarakat makin berkualitas,program presiden prabowo soal cek kesehatan gratis bikin hidup masyarakat makin berkualitas,program presiden prabowo soal cek sehat gratis bikin hidup masyarakat makin kualitas
@FrediRandi4 Presiden Prabowo beneran total bantu rakyat Papua Pegunungan lewat program SPHP, Presiden Prabowo beneran total bantu rakyat Papua Pegunungan lewat program SPHP, presiden prabowo beneran total bantu rakyat papua pegunungan lewat program sphp,"['presiden', 'prabowo', 'beneran', 'total', 'bantu', 'rakyat', 'papua', 'pegunungan', 'lewat', 'program', 'sphp']",presiden prabowo benaran total bantu rakyat papua pegunungan lewat program sphp,presiden prabowo benaran total bantu rakyat papua pegunungan lewat program sphp,presiden prabowo benar total bantu rakyat papua gunung lewat program sphp
psg p ne prabowo,psg p ne prabowo,psg p ne prabowo,"['psg', 'p', 'ne', 'prabowo']",psg p ini prabowo,psg p prabowo,psg p prabowo
@MasPe_22 Presiden Prabowo paham banget kebutuhan masyarakat lewat support maksimal buat CKG, Presiden Prabowo paham banget kebutuhan masyarakat lewat support maksimal buat CKG, presiden prabowo paham banget kebutuhan masyarakat lewat support maksimal buat ckg,"['presiden', 'prabowo', 'paham', 'banget', 'kebutuhan', 'masyarakat', 'lewat', 'support', 'maksimal', 'buat', 'ckg']",presiden prabowo paham banget kebutuhan masyarakat lewat support maksimal buat ckg,presiden prabowo paham banget kebutuhan masyarakat lewat support maksimal buat ckg,presiden prabowo paham banget butuh masyarakat lewat support maksimal buat ckg
Puk puk puk....,Puk puk puk,puk puk puk,"['puk', 'puk', 'puk']",puk puk puk,puk puk puk,puk puk puk
@idextratime Selamat, Selamat, selamat,['selamat'],selamat,selamat,selamat
@KotaNusantara Langkah Presiden Prabowo ini bantu banget buat cegah penyakit lebih serius dalam hidup masyarakat, Langkah Presiden Prabowo ini bantu banget buat cegah penyakit lebih serius dalam hidup masyarakat, langkah presiden prabowo ini bantu banget buat cegah penyakit lebih serius dalam hidup masyarakat,"['langkah', 'presiden', 'prabowo', 'ini', 'bantu', 'banget', 'buat', 'cegah', 'penyakit', 'lebih', 'serius', 'dalam', 'hidup', 'masyarakat']",langkah presiden prabowo ini bantu banget buat cegah penyakit lebih serius dalam hidup masyarakat,langkah presiden prabowo bantu banget buat cegah penyakit lebih serius hidup masyarakat,langkah presiden prabowo bantu banget buat cegah sakit lebih serius hidup masyarakat
@idextratime resmi jd sepupu, resmi jd sepupu, resmi jd sepupu,"['resmi', 'jd', 'sepupu']",resmi jadi sepupu,resmi jadi sepupu,resmi jadi sepupu
@KotaNusantara Seneng banget ada program cek kesehatan gratis dari Presiden Prabowo masa depan kelihatan makin cerah, Seneng banget ada program cek kesehatan gratis dari Presiden Prabowo masa depan kelihatan makin cerah, seneng banget ada program cek kesehatan gratis dari presiden prabowo masa depan kelihatan makin cerah,"['seneng', 'banget', 'ada', 'program', 'cek', 'kesehatan', 'gratis', 'dari', 'presiden', 'prabowo', 'masa', 'depan', 'kelihatan', 'makin', 'cerah']",senang banget ada program cek kesehatan gratis dari presiden prabowo masa depan kelihatan makin cerah,senang banget program cek kesehatan gratis presiden prabowo masa depan kelihatan makin cerah,senang banget program cek sehat gratis presiden prabowo masa depan lihat makin cerah
Nebak PSG 2-1 Inter (Hakimi) Bener Pencetak gol pertama doank gak nyangka angkanya segede itu Congrats @PSG_English ,Nebak PSG  Inter Hakimi Bener Pencetak gol pertama doank gak nyangka angkanya segede itu Congrats  ,nebak psg  inter hakimi bener pencetak gol pertama doank gak nyangka angkanya segede itu congrats  ,"['nebak', 'psg', 'inter', 'hakimi', 'bener', 'pencetak', 'gol', 'pertama', 'doank', 'gak', 'nyangka', 'angkanya', 'segede', 'itu', 'congrats']",nebak psg inter hakimi benar pencetak gol pertama doang tidak menyangka angkanya segede itu congrats,nebak psg inter hakimi benar pencetak gol pertama doang menyangka angkanya segede congrats,nebak psg inter hakim benar cetak gol pertama doang sangka angka gede congrats
Pernyataan Sikap Imam Besar Front Persaudaraan Islam Habib Rizieq shihab terhadap Pidato Presiden @prabowo Subianto. https://t.co/zcp9PBQY4G,Pernyataan Sikap Imam Besar Front Persaudaraan Islam Habib Rizieq shihab terhadap Pidato Presiden  Subianto ,pernyataan sikap imam besar front persaudaraan islam habib rizieq shihab terhadap pidato presiden  subianto ,"['pernyataan', 'sikap', 'imam', 'besar', 'front', 'persaudaraan', 'islam', 'habib', 'rizieq', 'shihab', 'terhadap', 'pidato', 'presiden', 'subianto']",pernyataan sikap imam besar front persaudaraan islam habib rizieq shihab terhadap pidato presiden subianto,pernyataan sikap imam besar front persaudaraan islam habib rizieq shihab pidato presiden subianto,nyata sikap imam besar front saudara islam habib rizieq shihab pidato presiden subianto
@GenZNusantara Inovasi bareng Prancis yang didukung Presiden Prabowo siap kasih gebrakan baru buat Indonesia Emas, Inovasi bareng Prancis yang didukung Presiden Prabowo siap kasih gebrakan baru buat Indonesia Emas, inovasi bareng prancis yang didukung presiden prabowo siap kasih gebrakan baru buat indonesia emas,"['inovasi', 'bareng', 'prancis', 'yang', 'didukung', 'presiden', 'prabowo', 'siap', 'kasih', 'gebrakan', 'baru', 'buat', 'indonesia', 'emas']",inovasi bareng prancis yang didukung presiden prabowo siap kasih gebrakan baru buat indonesia emas,inovasi bareng prancis didukung presiden prabowo siap kasih gebrakan baru buat indonesia emas,inovasi bareng prancis dukung presiden prabowo siap kasih gebrak baru buat indonesia emas
@FrediRandi4 RUU KUHAP jadi salah satu komitmen utama Presiden Prabowo untuk masa depan hukum lewat KUHP 2026, RUU KUHAP jadi salah satu komitmen utama Presiden Prabowo untuk masa depan hukum lewat KUHP , ruu kuhap jadi salah satu komitmen utama presiden prabowo untuk masa depan hukum lewat kuhp ,"['ruu', 'kuhap', 'jadi', 'salah', 'satu', 'komitmen', 'utama', 'presiden', 'prabowo', 'untuk', 'masa', 'depan', 'hukum', 'lewat', 'kuhp']",ruu kuhap jadi salah satu komitmen utama presiden prabowo untuk masa depan hukum lewat kuhp,ruu kuhap jadi salah satu komitmen utama presiden prabowo masa depan hukum lewat kuhp,ruu hap jadi salah satu komitmen utama presiden prabowo masa depan hukum lewat kuhp
@FrediRandi4 Berani beda Danantara ikut langkah Presiden Prabowo lewat Joint Fund Rp 67 5 T bareng global keren abis, Berani beda Danantara ikut langkah Presiden Prabowo lewat Joint Fund Rp   T bareng global keren abis, berani beda danantara ikut langkah presiden prabowo lewat joint fund rp   t bareng global keren abis,"['berani', 'beda', 'danantara', 'ikut', 'langkah', 'presiden', 'prabowo', 'lewat', 'joint', 'fund', 'rp', 't', 'bareng', 'global', 'keren', 'abis']",berani beda danantara ikut langkah presiden prabowo lewat joint fund rp t bareng global keren habis,berani beda danantara ikut langkah presiden prabowo lewat joint fund rp t bareng global keren habis,berani beda danantara ikut langkah presiden prabowo lewat joint fund rp t bareng global keren habis
@kemgelapan Prabowo Selalu Gemoy, Prabowo Selalu Gemoy, prabowo selalu gemoy,"['prabowo', 'selalu', 'gemoy']",prabowo selalu gemoy,prabowo selalu gemoy,prabowo selalu gemoy
@FrediRandi4 Transformasi positif Danantara bareng global berkat ide brilian Presiden Prabowo wujud lewat Joint Fund Rp 67 5 T, Transformasi positif Danantara bareng global berkat ide brilian Presiden Prabowo wujud lewat Joint Fund Rp   T, transformasi positif danantara bareng global berkat ide brilian presiden prabowo wujud lewat joint fund rp   t,"['transformasi', 'positif', 'danantara', 'bareng', 'global', 'berkat', 'ide', 'brilian', 'presiden', 'prabowo', 'wujud', 'lewat', 'joint', 'fund', 'rp', 't']",transformasi positif danantara bareng global berkat ide brilian presiden prabowo wujud lewat joint fund rp t,transformasi positif danantara bareng global berkat ide brilian presiden prabowo wujud lewat joint fund rp t,transformasi positif danantara bareng global berkat ide brilian presiden prabowo wujud lewat joint fund rp t
@kompascom Yang dipegang Prabowo apa @grok, Yang dipegang Prabowo apa , yang dipegang prabowo apa ,"['yang', 'dipegang', 'prabowo', 'apa']",yang dipegang prabowo apa,dipegang prabowo apa,pegang prabowo apa
@FrediRandi4 Visi Presiden Prabowo sekarang nyata Danantara bersinergi sama global ngasih Joint Fund Rp 67 5 Triliun semangat ke depan, Visi Presiden Prabowo sekarang nyata Danantara bersinergi sama global ngasih Joint Fund Rp   Triliun semangat ke depan, visi presiden prabowo sekarang nyata danantara bersinergi sama global ngasih joint fund rp   triliun semangat ke depan,"['visi', 'presiden', 'prabowo', 'sekarang', 'nyata', 'danantara', 'bersinergi', 'sama', 'global', 'ngasih', 'joint', 'fund', 'rp', 'triliun', 'semangat', 'ke', 'depan']",visi presiden prabowo sekarang nyata danantara bersinergi sama global mengasih joint fund rp triliun semangat ke depan,visi presiden prabowo sekarang nyata danantara bersinergi sama global mengasih joint fund rp triliun semangat depan,visi presiden prabowo sekarang nyata danantara sinergi sama global asih joint fund rp triliun semangat depan
