full_text,cleaning,case_folding,tokenizing,normalisasi,stopwords_removal,stemming
@HSajwanization One thing is for sure Prabowo will never find a more loyal sincere and truthful friend than bapak aing KDM Kang Dedi Mulyadi, Satu hal yang pasti Prabowo tidak akan pernah menemukan teman yang lebih tulus dan jujur dari Bapak aing kdm kang dedi mulyadi, satu hal yang pasti prabowo tidak akan pernah menemukan teman yang lebih tulus dan jujur dari bapak aing kdm kang dedi mulyadi,"['satu', 'hal', 'yang', 'pasti', 'prabowo', 'tidak', 'akan', 'pernah', 'menemukan', 'teman', 'yang', 'lebih', 'tulus', 'dan', 'jujur', 'dari', 'bapak', 'aing', 'kdm', 'kang', 'dedi', 'mulyadi']",satu hal yang pasti prabowo tidak akan pernah menemukan teman yang lebih tulus dan jujur dari bapak aing kdm kang dedi mulyadi,satu prabowo pernah menemukan teman lebih tulus jujur bapak aing kdm kang dedi mulyadi,satu prabowo pernah temu teman lebih tulus jujur bapak aing kdm kang dedi mulyadi
@HSajwanization Bapak aing KDM Kang Dedi Mulyadi is a national treasury for the Indonesian don t lose that guy. President Prabowo is smarter than this he should get it, bapak aing kdm kang dedi mulyadi adalah perbendaharaan nasional untuk orang Indonesia tidak kehilangan pria ituPresiden Prabowo lebih pintar dari ini dia seharusnya mendapatkannya, bapak aing kdm kang dedi mulyadi adalah perbendaharaan nasional untuk orang indonesia tidak kehilangan pria itupresiden prabowo lebih pintar dari ini dia seharusnya mendapatkannya,"['bapak', 'aing', 'kdm', 'kang', 'dedi', 'mulyadi', 'adalah', 'perbendaharaan', 'nasional', 'untuk', 'orang', 'indonesia', 'tidak', 'kehilangan', 'pria', 'itupresiden', 'prabowo', 'lebih', 'pintar', 'dari', 'ini', 'dia', 'seharusnya', 'mendapatkannya']",bapak aing kdm kang dedi mulyadi adalah perbendaharaan nasional untuk orang indonesia tidak kehilangan pria itupresiden prabowo lebih pintar dari ini dia seharusnya mendapatkannya,bapak aing kdm kang dedi mulyadi perbendaharaan nasional orang indonesia kehilangan pria itupresiden prabowo lebih pintar mendapatkannya,bapak aing kdm kang dedi mulyadi bendahara nasional orang indonesia hilang pria itupresiden prabowo lebih pintar dapat
@susipudjiastuti @prabowo @Gerindra hell for u oke gas,   neraka untuk Anda oke gas,   neraka untuk anda oke gas,"['neraka', 'untuk', 'anda', 'oke', 'gas']",neraka untuk anda oke gas,neraka oke gas,neraka oke gas
@idnewcastle_ @prabowo @prabowo mending dahh,   memperbaiki dahh,   memperbaiki dahh,"['memperbaiki', 'dahh']",memperbaiki dah,memperbaiki dah,baik dah
 you reap what you sow bro PRABOWO AND BAHLIL IS NOT A GOD TFYTB???,Anda menuai apa yang Anda tabur bro Prabowo dan Bahlil bukanlah dewa tfytb ,anda menuai apa yang anda tabur bro prabowo dan bahlil bukanlah dewa tfytb ,"['anda', 'menuai', 'apa', 'yang', 'anda', 'tabur', 'bro', 'prabowo', 'dan', 'bahlil', 'bukanlah', 'dewa', 'tfytb']",anda menuai apa yang anda tabur bro prabowo dan bahlil bukanlah dewa tfytb,menuai apa tabur prabowo bahlil bukanlah dewa tfytb,tuai apa tabur prabowo bahlil bukan dewa tfytb
@prabowo @RichardMarlesMP Asing,  asing,  asing,['asing'],asing,asing,asing
in Indonesia this is like raffi ahmad becoming fedi nuril to prabowo,Di Indonesia ini seperti Raffi Ahmad menjadi Fedi Nuril to Prabowo,di indonesia ini seperti raffi ahmad menjadi fedi nuril to prabowo,"['di', 'indonesia', 'ini', 'seperti', 'raffi', 'ahmad', 'menjadi', 'fedi', 'nuril', 'to', 'prabowo']",di indonesia ini seperti raffi ahmad menjadi fedi nuril tapi prabowo,indonesia raffi ahmad menjadi fedi nuril prabowo,indonesia raffi ahmad jadi fedi nuril prabowo
@IndoPopBase i blame prabowo gibran, saya menyalahkan prabowo gibran, saya menyalahkan prabowo gibran,"['saya', 'menyalahkan', 'prabowo', 'gibran']",saya menyalahkan prabowo gibran,menyalahkan prabowo gibran,salah prabowo gibran
@papae_dio @susipudjiastuti @prabowo @Gerindra @jokowi @papae_dio @susipudjiastuti @prabowo @Gerindra President Prabowo s administration has taken steps to address Raja Ampat s nickel mining concerns suspending PT Gag Nikel s operations on June 5 2025 and sealing four sites for environmental violations. This suggests a willingness,PPAPAEDIO         presiden administrasi prabowo telah mengambil langkah langkah untuk mengatasi raja ledakan sokel FourIni menunjukkan kemauan,ppapaedio         presiden administrasi prabowo telah mengambil langkah langkah untuk mengatasi raja ledakan sokel fourini menunjukkan kemauan,"['ppapaedio', 'presiden', 'administrasi', 'prabowo', 'telah', 'mengambil', 'langkah', 'langkah', 'untuk', 'mengatasi', 'raja', 'ledakan', 'sokel', 'fourini', 'menunjukkan', 'kemauan']",ppapaedio presiden administrasi prabowo telah mengambil langkah langkah untuk mengatasi raja ledakan sokel fourini menunjukkan kemauan,ppapaedio presiden administrasi prabowo mengambil langkah langkah mengatasi raja ledakan sokel fourini menunjukkan kemauan,ppapaedio presiden administrasi prabowo ambil langkah langkah atas raja ledak sokel fourini tunjuk mau
@idnewcastle_ @prabowo Kelas king,  Kelas King,  kelas king,"['kelas', 'king']",kelas king,kelas king,kelas king
kapan ya prabowo will do something good dan g gagal?,Kapan ya prabowo akan melakukan sesuatu yang baik dan g gagal,kapan ya prabowo akan melakukan sesuatu yang baik dan g gagal,"['kapan', 'ya', 'prabowo', 'akan', 'melakukan', 'sesuatu', 'yang', 'baik', 'dan', 'g', 'gagal']",kapan ya prabowo akan melakukan sesuatu yang baik dan tidak gagal,kapan prabowo melakukan baik gagal,kapan prabowo laku baik gagal
@vientaege @tempodotco I d like to ask you why most people in Java chose Prabowo-Gibran in last election..,  saya ingin bertanya mengapa kebanyakan orang di java memilih prabowogibran dalam pemilihan terakhir ,  saya ingin bertanya mengapa kebanyakan orang di java memilih prabowogibran dalam pemilihan terakhir ,"['saya', 'ingin', 'bertanya', 'mengapa', 'kebanyakan', 'orang', 'di', 'java', 'memilih', 'prabowogibran', 'dalam', 'pemilihan', 'terakhir']",saya ingin bertanya mengapa kebanyakan orang di java memilih prabowogibran dalam pemilihan terakhir,bertanya kebanyakan orang java memilih prabowogibran pemilihan terakhir,tanya banyak orang java pilih prabowogibran pilih akhir
@tempodotco I believe the main problem in the current government lies with the Vice President. I hope Prabowo is only temporarily tied to Jokowi's family and once he's free from their influence I m confident he ll be able to address the nation s problems more effectively., Saya percaya masalah utama dalam pemerintahan saat ini terletak pada wakil presidenSaya berharap Prabowo hanya untuk sementara waktu terikat dengan keluarga Jokowi dan begitu dia bebas dari pengaruh mereka saya yakin dia akan dapat mengatasi masalah negara secara lebih efektif, saya percaya masalah utama dalam pemerintahan saat ini terletak pada wakil presidensaya berharap prabowo hanya untuk sementara waktu terikat dengan keluarga jokowi dan begitu dia bebas dari pengaruh mereka saya yakin dia akan dapat mengatasi masalah negara secara lebih efektif,"['saya', 'percaya', 'masalah', 'utama', 'dalam', 'pemerintahan', 'saat', 'ini', 'terletak', 'pada', 'wakil', 'presidensaya', 'berharap', 'prabowo', 'hanya', 'untuk', 'sementara', 'waktu', 'terikat', 'dengan', 'keluarga', 'jokowi', 'dan', 'begitu', 'dia', 'bebas', 'dari', 'pengaruh', 'mereka', 'saya', 'yakin', 'dia', 'akan', 'dapat', 'mengatasi', 'masalah', 'negara', 'secara', 'lebih', 'efektif']",saya percaya masalah utama dalam pemerintahan saat ini terletak pada wakil presidensaya berharap prabowo hanya untuk sementara waktu terikat dengan keluarga jokowi dan begitu dia bebas dari pengaruh mereka saya yakin dia akan dapat mengatasi masalah negara secara lebih efektif,percaya masalah utama pemerintahan terletak wakil presidensaya berharap prabowo waktu terikat keluarga jokowi bebas pengaruh yakin mengatasi masalah negara lebih efektif,percaya masalah utama perintah letak wakil presidensaya harap prabowo waktu ikat keluarga jokowi bebas pengaruh yakin atas masalah negara lebih efektif
@Anshivkumar32 @prabowo @RichardMarlesMP He is liar dude why you are fuckin said like that...,   dia pembohong kenapa kau benar benar berkata seperti itu ,   dia pembohong kenapa kau benar benar berkata seperti itu ,"['dia', 'pembohong', 'kenapa', 'kau', 'benar', 'benar', 'berkata', 'seperti', 'itu']",dia pembohong kenapa kau benar benar berkata seperti itu,pembohong kau benar benar berkata,bohong kau benar benar kata
Today Prime Minister Mark Carney spoke with the President of Indonesia Prabowo Subianto. Read a summary of their conversation: https://t.co/BVQXgesteA,Hari ini Perdana Menteri Mark Carney berbicara dengan presiden Indonesia Prabowo SubiantoBaca ringkasan percakapan mereka ,hari ini perdana menteri mark carney berbicara dengan presiden indonesia prabowo subiantobaca ringkasan percakapan mereka ,"['hari', 'ini', 'perdana', 'menteri', 'mark', 'carney', 'berbicara', 'dengan', 'presiden', 'indonesia', 'prabowo', 'subiantobaca', 'ringkasan', 'percakapan', 'mereka']",hari ini perdana menteri mark carney berbicara dengan presiden indonesia prabowo subiantobaca ringkasan percakapan mereka,hari perdana menteri mark carney berbicara presiden indonesia prabowo subiantobaca ringkasan percakapan,hari perdana menteri mark carney bicara presiden indonesia prabowo subiantobaca ringkas cakap
@AcehMarket_Id @pojokanarki @alisyarief @AcehMarket_Id @pojokanarki @alisyarief It's unclear why Ali Syarief shares misinformation. It could stem from not verifying sources a common issue on social media where speed often trumps accuracy. His posts like the inaccurate claim about Prabowo refusing supervision suggest,      Tidak jelas mengapa Ali Syarief berbagi informasi yang salahItu bisa berasal dari tidak memverifikasi sumber masalah umum di media sosial di mana kecepatan sering mengalahkan akurasiPosnya seperti klaim yang tidak akurat tentang Prabowo menolak pengawasan menyarankan,      tidak jelas mengapa ali syarief berbagi informasi yang salahitu bisa berasal dari tidak memverifikasi sumber masalah umum di media sosial di mana kecepatan sering mengalahkan akurasiposnya seperti klaim yang tidak akurat tentang prabowo menolak pengawasan menyarankan,"['tidak', 'jelas', 'mengapa', 'ali', 'syarief', 'berbagi', 'informasi', 'yang', 'salahitu', 'bisa', 'berasal', 'dari', 'tidak', 'memverifikasi', 'sumber', 'masalah', 'umum', 'di', 'media', 'sosial', 'di', 'mana', 'kecepatan', 'sering', 'mengalahkan', 'akurasiposnya', 'seperti', 'klaim', 'yang', 'tidak', 'akurat', 'tentang', 'prabowo', 'menolak', 'pengawasan', 'menyarankan']",tidak jelas mengapa ali syarief berbagi informasi yang salahitu bisa berasal dari tidak memverifikasi sumber masalah umum di media sosial di mana kecepatan sering mengalahkan akurasiposnya seperti klaim yang tidak akurat tentang prabowo menolak pengawasan menyarankan,jelas ali syarief berbagi informasi salahitu berasal memverifikasi sumber masalah umum media sosial mana kecepatan sering mengalahkan akurasiposnya klaim akurat prabowo menolak pengawasan menyarankan,jelas ali syarief bagi informasi salahitu asal verifikasi sumber masalah umum media sosial mana cepat sering kalah akurasiposnya klaim akurat prabowo tolak awas saran
OPTIMIS PRABOWO!,Optimis Prabowo,optimis prabowo,"['optimis', 'prabowo']",optimis prabowo,optimis prabowo,optimis prabowo
@AcehMarket_Id @pojokanarki @alisyarief @AcehMarket_Id @pojokanarki @alisyarief After analyzing @alisyarief's posts from May 29 to June 5 2025 I estimate 10-20% may contain misinformation. Of 20 posts reviewed one about Prabowo refusing supervision was potentially misleading lacking evidence. Posts on Jokowi s,      setelah menganalisis posting  dari  Mei hingga  Juni  saya memperkirakan  mungkin mengandung kesalahan informasiDari  posting yang ditinjau satu tentang Prabowo yang menolak pengawasan berpotensi menyesatkan kurangnya buktiPosting di Jokowi S,      setelah menganalisis posting  dari  mei hingga  juni  saya memperkirakan  mungkin mengandung kesalahan informasidari  posting yang ditinjau satu tentang prabowo yang menolak pengawasan berpotensi menyesatkan kurangnya buktiposting di jokowi s,"['setelah', 'menganalisis', 'posting', 'dari', 'mei', 'hingga', 'juni', 'saya', 'memperkirakan', 'mungkin', 'mengandung', 'kesalahan', 'informasidari', 'posting', 'yang', 'ditinjau', 'satu', 'tentang', 'prabowo', 'yang', 'menolak', 'pengawasan', 'berpotensi', 'menyesatkan', 'kurangnya', 'buktiposting', 'di', 'jokowi', 's']",setelah menganalisis posting dari mei hingga juni saya memperkirakan mungkin mengandung kesalahan informasidari posting yang ditinjau satu tentang prabowo yang menolak pengawasan berpotensi menyesatkan kurangnya buktiposting di jokowi si,menganalisis posting mei hingga juni memperkirakan mungkin mengandung kesalahan informasidari posting ditinjau satu prabowo menolak pengawasan berpotensi menyesatkan kurangnya buktiposting jokowi si,analis posting mei hingga juni kira mungkin kandung salah informasidari posting tinjau satu prabowo tolak awas potensi sesat kurang buktiposting jokowi si
tobat wok @prabowo,tobat wok ,tobat wok ,"['tobat', 'wok']",tobat wok,tobat wok,tobat wok
@ZETHWAROUW @rudolfvck Prabowo sub1anto,  prabowo subianto,  prabowo subianto,"['prabowo', 'subianto']",prabowo subianto,prabowo subianto,prabowo subianto
@rookieENTP @namdoyan @prabowo Hahahhaha,   hahahhaha,   hahahhaha,['hahahhaha'],hahahhaha,hahahhaha,hahahhaha
can you just stop @prabowo,Bisakah Anda berhenti ,bisakah anda berhenti ,"['bisakah', 'anda', 'berhenti']",bisakah anda berhenti,bisakah berhenti,bisa henti
@RooneySianny Prabowo was responsible for the killing of 1000s ethnic Chinese and other minorities in the Kerusuhan Mei riots of 1998 right? And Timor?, Prabowo bertanggung jawab atas pembunuhan  an etnis Cina dan minoritas lainnya dalam kerusuhan kerusuhan mei tahun  kanDan Timor, prabowo bertanggung jawab atas pembunuhan  an etnis cina dan minoritas lainnya dalam kerusuhan kerusuhan mei tahun  kandan timor,"['prabowo', 'bertanggung', 'jawab', 'atas', 'pembunuhan', 'an', 'etnis', 'cina', 'dan', 'minoritas', 'lainnya', 'dalam', 'kerusuhan', 'kerusuhan', 'mei', 'tahun', 'kandan', 'timor']",prabowo bertanggung jawab atas pembunuhan an etnis cina dan minoritas lainnya dalam kerusuhan kerusuhan mei tahun kandan timor,prabowo bertanggung jawab atas pembunuhan an etnis cina minoritas lainnya kerusuhan kerusuhan mei tahun kandan timor,prabowo tanggung jawab atas bunuh an etnis cina minoritas lain rusuh rusuh mei tahun kandan timor
@sereinnoia unfortunately prabowo , sayangnya Prabowo, sayangnya prabowo,"['sayangnya', 'prabowo']",sayangnya prabowo,sayangnya prabowo,sayang prabowo
You see Presiden @prabowo He looks very very happy 🇮🇩 Pak Bowiiiii kita menang Pakkkk https://t.co/RrtqjA9OPg,Anda melihat presiden  dia terlihat sangat senang  pak bowiiiii kita pria pakkkk ,anda melihat presiden  dia terlihat sangat senang  pak bowiiiii kita pria pakkkk ,"['anda', 'melihat', 'presiden', 'dia', 'terlihat', 'sangat', 'senang', 'pak', 'bowiiiii', 'kita', 'pria', 'pakkkk']",anda melihat presiden dia terlihat sangat senang pak bowiiiii kita pria pakkkk,melihat presiden terlihat sangat senang pak bowiiiii pria pakkkk,lihat presiden lihat sangat senang pak bowiiiii pria pakkkk
@kuntistudpem @raffimulyaa @prabowo a person who thinks all the time,   seseorang yang berpikir sepanjang waktu,   seseorang yang berpikir sepanjang waktu,"['seseorang', 'yang', 'berpikir', 'sepanjang', 'waktu']",seseorang yang berpikir sepanjang waktu,seseorang berpikir sepanjang waktu,orang pikir panjang waktu
Caper @prabowo,Caper ,caper ,['caper'],caper,caper,caper
@IndoPopBase @prabowo do something pak,  lakukan sesuatu,  lakukan sesuatu,"['lakukan', 'sesuatu']",lakukan sesuatu,lakukan,laku
@ratcous @idnewcastle_ @prabowo nitip,   nitip,   nitip,['nitip'],nitip,nitip,nitip
Jam tangan Pria Timex Expedition Green Nylon Prabowo TW4B04700 Original https://t.co/bvOKv0wz72 https://t.co/wrjp7r9SEG,JAM TANGAN PRIA EKSPEDISI GREEN NYLON GREEN PRABOWO TWB Asli  ,jam tangan pria ekspedisi green nylon green prabowo twb asli  ,"['jam', 'tangan', 'pria', 'ekspedisi', 'green', 'nylon', 'green', 'prabowo', 'twb', 'asli']",jam tangan pria ekspedisi green nylon green prabowo twb asli,jam tangan pria ekspedisi green nylon green prabowo twb asli,jam tangan pria ekspedisi green nylon green prabowo twb asli
turunin harga creed aventus wok @prabowo,Turunin Haran Creed Aventus Wok ,turunin haran creed aventus wok ,"['turunin', 'haran', 'creed', 'aventus', 'wok']",turunin haran creed aventus wok,turunin haran creed aventus wok,turunin haran creed aventus wok
love you ndut @prabowo,mencintaimu ndut ,mencintaimu ndut ,"['mencintaimu', 'ndut']",mencintaimu gendut,mencintaimu gendut,cinta gendut
Blast,Ledakan,ledakan,['ledakan'],ledakan,ledakan,ledak
@ScottLEOWarrior @grok Come on,  ayolah,  ayolah,['ayolah'],ayolah,ayolah,ayo
@sorracities Party pooper @prabowo, Party pooper , party pooper ,"['party', 'pooper']",party pooper,party pooper,party pooper
 Dulu gue milih Prabowo karena liat visi-misinya... Wait... Are we even looking at the same PDF or what? https://t.co/jRF9vm7Hxy,Dulu gue memilih prabowo karena melihat visimisinya  tunggu  apakah kita bahkan melihat pdf yang sama atau apa,dulu gue memilih prabowo karena melihat visimisinya  tunggu  apakah kita bahkan melihat pdf yang sama atau apa,"['dulu', 'gue', 'memilih', 'prabowo', 'karena', 'melihat', 'visimisinya', 'tunggu', 'apakah', 'kita', 'bahkan', 'melihat', 'pdf', 'yang', 'sama', 'atau', 'apa']",dulu gue memilih prabowo karena melihat visimisinya tunggu apakah kita bahkan melihat pdf yang sama atau apa,dulu memilih prabowo melihat visimisinya tunggu bahkan melihat pdf sama apa,dulu pilih prabowo lihat visimisinya tunggu bahkan lihat pdf sama apa
